epoch,lambda_h2_epoch,lambda_h2_step,lr-Adam,step,train_h2_h_epoch,train_h2_h_step,train_h2_r_epoch,train_h2_r_step,train_loss_epoch,train_loss_step,train_recon_loss_epoch,train_recon_loss_step,val_h2_total_gcta,val_h2_total_proxy,val_loss,val_recon_loss
34,,0.019999999552965164,,7759,,80.90245819091797,,-55.37558364868164,,-2.5590105056762695,,0.1665503829717636,,,,
34,,0.019999999552965164,,7779,,80.91576385498047,,-55.38174057006836,,-2.5555386543273926,,0.17041140794754028,,,,
34,,0.019999999552965164,,7799,,80.88182830810547,,-55.35274887084961,,-2.5526158809661865,,0.17207562923431396,,,,
34,,,,7804,,,,,,,,,29.988500595092773,14.446106910705566,0.05341997370123863,0.34234222769737244
34,0.020000023767352104,,,7804,80.89954376220703,,-55.368446350097656,,-2.558642625808716,,0.1667174994945526,,,,,
,,,1.6400233132805384e-05,7805,,,,,,,,,,,,
35,,0.019999999552965164,,7819,,80.95579528808594,,-55.40301513671875,,-2.5566253662109375,,0.17055056989192963,,,,
35,,0.019999999552965164,,7839,,80.9384536743164,,-55.383705139160156,,-2.5630884170532227,,0.16335490345954895,,,,
35,,0.019999999552965164,,7859,,80.96653747558594,,-55.41804122924805,,-2.5621848106384277,,0.16550685465335846,,,,
35,,0.019999999552965164,,7879,,80.96174621582031,,-55.405433654785156,,-2.5590906143188477,,0.16825291514396667,,,,
35,,0.019999999552965164,,7899,,80.97974395751953,,-55.4169807434082,,-2.5598196983337402,,0.16811467707157135,,,,
35,,0.019999999552965164,,7919,,80.92967987060547,,-55.38491439819336,,-2.553549289703369,,0.17274245619773865,,,,
35,,0.019999999552965164,,7939,,80.97737884521484,,-55.421016693115234,,-2.563693046569824,,0.16427485644817352,,,,
35,,0.019999999552965164,,7959,,80.96134185791016,,-55.410926818847656,,-2.5617456436157227,,0.16569983959197998,,,,
35,,0.019999999552965164,,7979,,80.95125579833984,,-55.403114318847656,,-2.562810182571411,,0.16427721083164215,,,,
35,,0.019999999552965164,,7999,,80.88506317138672,,-55.38264465332031,,-2.5598950386047363,,0.1654590368270874,,,,
35,,0.019999999552965164,,8019,,81.2149429321289,,-55.71399688720703,,-2.5680899620056152,,0.17048868536949158,,,,
35,,,,8027,,,,,,,,,30.000370025634766,14.440314292907715,0.055590055882930756,0.34439629316329956
35,0.020000023767352104,,,8027,80.98538970947266,,-55.438175201416016,,-2.562993049621582,,0.16547852754592896,,,,,
,,,1.6400233132805384e-05,8028,,,,,,,,,,,,
36,,0.019999999552965164,,8039,,81.20577239990234,,-55.70688247680664,,-2.569319725036621,,0.16893327236175537,,,,
36,,0.019999999552965164,,8059,,81.19185638427734,,-55.69539260864258,,-2.5750412940979004,,0.16270367801189423,,,,
36,,0.019999999552965164,,8079,,81.21514892578125,,-55.710968017578125,,-2.566256523132324,,0.1722656488418579,,,,
36,,0.019999999552965164,,8099,,81.22205352783203,,-55.71465301513672,,-2.574145793914795,,0.16458812355995178,,,,
36,,0.019999999552965164,,8119,,81.20440673828125,,-55.71086883544922,,-2.571469306945801,,0.1668361872434616,,,,
36,,0.019999999552965164,,8139,,81.21343231201172,,-55.709861755371094,,-2.5701050758361816,,0.1683608442544937,,,,
36,,0.019999999552965164,,8159,,81.21369171142578,,-55.709556579589844,,-2.5759360790252686,,0.16252875328063965,,,,
36,,0.019999999552965164,,8179,,81.21318054199219,,-55.709861755371094,,-2.5735738277435303,,0.16488689184188843,,,,
36,,0.019999999552965164,,8199,,81.25180053710938,,-55.734012603759766,,-2.568476438522339,,0.1712396889925003,,,,
36,,0.019999999552965164,,8219,,81.35601806640625,,-55.82435607910156,,-2.5736122131347656,,0.16999545693397522,,,,
36,,0.019999999552965164,,8239,,81.34850311279297,,-55.80757141113281,,-2.5751826763153076,,0.16793882846832275,,,,
36,,,,8250,,,,,,,,,29.97801971435547,14.442702293395996,0.05729961022734642,0.34615373611450195
36,0.020000023767352104,,,8250,81.24618530273438,,-55.73496627807617,,-2.5744519233703613,,0.16516968607902527,,,,,
,,,1.6400233132805384e-05,8251,,,,,,,,,,,,
37,,0.019999999552965164,,8259,,81.35984802246094,,-55.818511962890625,,-2.5776405334472656,,0.1659264862537384,,,,
37,,0.019999999552965164,,8279,,81.35787963867188,,-55.811954498291016,,-2.5800514221191406,,0.16334526240825653,,,,
37,,0.019999999552965164,,8299,,81.35440063476562,,-55.8194694519043,,-2.582040309906006,,0.16143697500228882,,,,
37,,0.019999999552965164,,8319,,81.35974884033203,,-55.8206787109375,,-2.5792036056518555,,0.164404958486557,,,,
37,,0.019999999552965164,,8339,,81.33343505859375,,-55.8023796081543,,-2.5817928314208984,,0.1609235554933548,,,,
37,,0.019999999552965164,,8359,,81.37205505371094,,-55.829097747802734,,-2.5807673931121826,,0.16325557231903076,,,,
37,,0.019999999552965164,,8379,,81.35284423828125,,-55.81291580200195,,-2.580321788787842,,0.162993386387825,,,,
37,,0.019999999552965164,,8399,,81.35092163085938,,-55.81548309326172,,-2.5777552127838135,,0.16557282209396362,,,,
37,,0.019999999552965164,,8419,,81.48649597167969,,-55.88153839111328,,-2.577430009841919,,0.1699305772781372,,,,
37,,0.019999999552965164,,8439,,81.47197723388672,,-55.871299743652344,,-2.582716464996338,,0.16414891183376312,,,,
37,,0.019999999552965164,,8459,,81.490478515625,,-55.88188934326172,,-2.5838425159454346,,0.163604736328125,,,,
37,,,,8473,,,,,,,,,29.956844329833984,14.439704895019531,0.05759644880890846,0.34639042615890503
37,0.020000023767352104,,,8473,81.39339447021484,,-55.835044860839844,,-2.5796873569488525,,0.1648818701505661,,,,,
,,,1.6400233132805384e-05,8474,,,,,,,,,,,,
38,,0.019999999552965164,,8479,,81.47077178955078,,-55.86998748779297,,-2.5860517024993896,,0.16076332330703735,,,,
38,,0.019999999552965164,,8499,,81.49093627929688,,-55.88587188720703,,-2.588118076324463,,0.15941786766052246,,,,
38,,0.019999999552965164,,8519,,81.48745727539062,,-55.88607406616211,,-2.5782699584960938,,0.16920043528079987,,,,
38,,0.019999999552965164,,8539,,81.45942687988281,,-55.85909652709961,,-2.5803613662719727,,0.16600888967514038,,,,
38,,0.019999999552965164,,8559,,81.48695373535156,,-55.88228988647461,,-2.581498146057129,,0.16588668525218964,,,,
38,,0.019999999552965164,,8579,,81.45463562011719,,-55.862022399902344,,-2.581350803375244,,0.16498228907585144,,,,
38,,0.019999999552965164,,8599,,81.48438262939453,,-55.87800598144531,,-2.5844080448150635,,0.1628398299217224,,,,
38,,0.019999999552965164,,8619,,81.50263214111328,,-55.962554931640625,,-2.5797362327575684,,0.16956746578216553,,,,
38,,0.019999999552965164,,8639,,81.47450256347656,,-55.94239044189453,,-2.580169916152954,,0.1681678742170334,,,,
38,,0.019999999552965164,,8659,,81.51231384277344,,-55.9693603515625,,-2.586808204650879,,0.16282518208026886,,,,
38,,0.019999999552965164,,8679,,81.52481842041016,,-55.970726013183594,,-2.5851387977600098,,0.16477203369140625,,,,
38,,,,8696,,,,,,,,,29.954265594482422,14.436758995056152,0.05769503116607666,0.3464302718639374
38,0.020000023767352104,,,8696,81.49174499511719,,-55.91259765625,,-2.583519697189331,,0.16456712782382965,,,,,
,,,1.6400233132805384e-05,8697,,,,,,,,,,,,
39,,0.019999999552965164,,8699,,81.49153900146484,,-55.943702697753906,,-2.586775779724121,,0.16192913055419922,,,,
39,,0.019999999552965164,,8719,,81.52814483642578,,-55.970523834228516,,-2.5840935707092285,,0.16587981581687927,,,,
39,,0.019999999552965164,,8739,,81.49597930908203,,-55.953128814697266,,-2.5850353240966797,,0.16394677758216858,,,,
39,,0.019999999552965164,,8759,,81.54720306396484,,-55.9904899597168,,-2.5804507732391357,,0.17030298709869385,,,,
39,,0.019999999552965164,,8779,,81.51614379882812,,-55.96215057373047,,-2.588346481323242,,0.16121943295001984,,,,
39,,0.019999999552965164,,8799,,81.49385833740234,,-55.94556427001953,,-2.58616304397583,,0.16262516379356384,,,,
39,,0.019999999552965164,,8819,,81.65973663330078,,-56.01509475708008,,-2.5895068645477295,,0.16398969292640686,,,,
39,,0.019999999552965164,,8839,,81.68157196044922,,-56.038787841796875,,-2.5960841178894043,,0.15832304954528809,,,,
39,,0.019999999552965164,,8859,,81.67889404296875,,-56.027191162109375,,-2.5900368690490723,,0.1640847772359848,,,,
39,,0.019999999552965164,,8879,,81.65928649902344,,-56.01710891723633,,-2.5917747020721436,,0.16175319254398346,,,,
39,,0.019999999552965164,,8899,,81.66957092285156,,-56.027095794677734,,-2.584477424621582,,0.16945578157901764,,,,
39,,0.019999999552965164,,8919,,81.68020629882812,,-56.0331916809082,,-2.5811917781829834,,0.1730760782957077,,,,
39,,,,8919,,,,,,,,,29.966564178466797,14.437368392944336,0.05791878327727318,0.3466660678386688
39,0.020000023767352104,,,8919,81.59852600097656,,-55.99638366699219,,-2.5875959396362305,,0.16430209577083588,,,,,
,,,8.200116566402692e-06,8920,,,,,,,,,,,,
40,,0.019999999552965164,,8939,,81.66830444335938,,-56.02351379394531,,-2.583972454071045,,0.16986392438411713,,,,
40,,0.019999999552965164,,8959,,81.65621185302734,,-56.01206588745117,,-2.588688850402832,,0.1646764874458313,,,,
40,,0.019999999552965164,,8979,,81.69139862060547,,-56.040855407714844,,-2.5928616523742676,,0.16178329288959503,,,,
40,,0.019999999552965164,,8999,,81.6816177368164,,-56.03178024291992,,-2.5922954082489014,,0.1619725078344345,,,,
40,,0.019999999552965164,,9019,,81.73818969726562,,-56.08880615234375,,-2.5955810546875,,0.1609586924314499,,,,
40,,0.019999999552965164,,9039,,81.77650451660156,,-56.11350631713867,,-2.6006240844726562,,0.15717609226703644,,,,
40,,0.019999999552965164,,9059,,81.76289367675781,,-56.111087799072266,,-2.5858216285705566,,0.17165784537792206,,,,
40,,0.019999999552965164,,9079,,81.72972106933594,,-56.08946228027344,,-2.5894010066986084,,0.16698265075683594,,,,
40,,0.019999999552965164,,9099,,81.7350082397461,,-56.09319305419922,,-2.602795124053955,,0.15376895666122437,,,,
40,,0.019999999552965164,,9119,,81.73652648925781,,-56.092281341552734,,-2.5976762771606445,,0.15889979898929596,,,,
40,,0.019999999552965164,,9139,,81.72724914550781,,-56.090267181396484,,-2.5898971557617188,,0.16645294427871704,,,,
40,,,,9142,,,,,,,,,29.974056243896484,14.438638687133789,0.057375118136405945,0.34614792466163635
40,0.020000023767352104,,,9142,81.72552490234375,,-56.075218200683594,,-2.592357635498047,,0.16365724802017212,,,,,
,,,8.200116566402692e-06,9143,,,,,,,,,,,,
41,,0.019999999552965164,,9159,,81.74867248535156,,-56.10029983520508,,-2.5948123931884766,,0.1621669977903366,,,,
41,,0.019999999552965164,,9179,,81.73440551757812,,-56.08199691772461,,-2.5936849117279053,,0.16264308989048004,,,,
41,,0.019999999552965164,,9199,,81.7225570678711,,-56.08940887451172,,-2.5884766578674316,,0.1677626371383667,,,,
41,,0.019999999552965164,,9219,,81.76853942871094,,-56.12167739868164,,-2.603861093521118,,0.15394319593906403,,,,
41,,0.019999999552965164,,9239,,81.76722717285156,,-56.12702178955078,,-2.5975160598754883,,0.1603689342737198,,,,
41,,0.019999999552965164,,9259,,81.7921371459961,,-56.13650131225586,,-2.5974345207214355,,0.16113823652267456,,,,
41,,0.019999999552965164,,9279,,81.76248931884766,,-56.120872497558594,,-2.5958542823791504,,0.16181284189224243,,,,
41,,0.019999999552965164,,9299,,81.78829956054688,,-56.141136169433594,,-2.590747356414795,,0.16784106194972992,,,,
41,,0.019999999552965164,,9319,,81.7784194946289,,-56.12314224243164,,-2.592134952545166,,0.1658962219953537,,,,
41,,0.019999999552965164,,9339,,81.7862319946289,,-56.13615036010742,,-2.596881866455078,,0.1615656614303589,,,,
41,,0.019999999552965164,,9359,,81.78058624267578,,-56.133121490478516,,-2.5901966094970703,,0.16807736456394196,,,,
41,,,,9365,,,,,,,,,29.97908592224121,14.441686630249023,0.05722314864397049,0.3460569679737091
41,0.020000023767352104,,,9365,81.78124237060547,,-56.1294059753418,,-2.5946836471557617,,0.163530170917511,,,,,
,,,8.200116566402692e-06,9366,,,,,,,,,,,,
42,,0.019999999552965164,,9379,,81.80110931396484,,-56.146583557128906,,-2.593421459197998,,0.16553238034248352,,,,
42,,0.019999999552965164,,9399,,81.77983093261719,,-56.13438034057617,,-2.592538356781006,,0.16574595868587494,,,,
42,,0.019999999552965164,,9419,,81.89402770996094,,-56.179054260253906,,-2.6018588542938232,,0.1596027910709381,,,,
42,,0.019999999552965164,,9439,,81.91590881347656,,-56.194129943847656,,-2.601461410522461,,0.160739466547966,,,,
42,,0.019999999552965164,,9459,,81.909912109375,,-56.190799713134766,,-2.6036620140075684,,0.1583523005247116,,,,
42,,0.019999999552965164,,9479,,81.93925476074219,,-56.2035026550293,,-2.599005699157715,,0.16384920477867126,,,,
42,,0.019999999552965164,,9499,,81.93672943115234,,-56.207794189453125,,-2.6015872955322266,,0.16130325198173523,,,,
42,,0.019999999552965164,,9519,,81.92448425292969,,-56.19780731201172,,-2.592989444732666,,0.1694563329219818,,,,
42,,0.019999999552965164,,9539,,81.91399383544922,,-56.18827819824219,,-2.5989084243774414,,0.16313686966896057,,,,
42,,0.019999999552965164,,9559,,81.93391418457031,,-56.21288299560547,,-2.6005687713623047,,0.1623671054840088,,,,
42,,0.019999999552965164,,9579,,81.9115219116211,,-56.19004440307617,,-2.595994234085083,,0.16603708267211914,,,,
42,,,,9588,,,,,,,,,29.964262008666992,14.44671630859375,0.05745888873934746,0.3463931381702423
42,0.020000023767352104,,,9588,81.89189147949219,,-56.181060791015625,,-2.5981101989746094,,0.16334889829158783,,,,,
,,,8.200116566402692e-06,9589,,,,,,,,,,,,
43,,0.019999999552965164,,9599,,81.91802978515625,,-56.19584655761719,,-2.5965514183044434,,0.1657259464263916,,,,
43,,0.019999999552965164,,9619,,81.88460540771484,,-56.217369079589844,,-2.6037330627441406,,0.15830650925636292,,,,
43,,0.019999999552965164,,9639,,81.89070129394531,,-56.221351623535156,,-2.597817897796631,,0.16442325711250305,,,,
43,,0.019999999552965164,,9659,,81.89054870605469,,-56.22614288330078,,-2.598196506500244,,0.16413718461990356,,,,
43,,0.019999999552965164,,9679,,81.9076919555664,,-56.23214340209961,,-2.598776340484619,,0.164020374417305,,,,
43,,0.019999999552965164,,9699,,81.91071319580078,,-56.240413665771484,,-2.6020989418029785,,0.16092337667942047,,,,
43,,0.019999999552965164,,9719,,81.93794250488281,,-56.250244140625,,-2.600271701812744,,0.1634920984506607,,,,
43,,0.019999999552965164,,9739,,81.92009735107422,,-56.243892669677734,,-2.598026752471924,,0.16525296866893768,,,,
43,,0.019999999552965164,,9759,,81.90083312988281,,-56.228309631347656,,-2.59785795211792,,0.16472478210926056,,,,
43,,0.019999999552965164,,9779,,81.89498138427734,,-56.22583770751953,,-2.5992984771728516,,0.16311798989772797,,,,
43,,0.019999999552965164,,9799,,81.89644622802734,,-56.230682373046875,,-2.5991368293762207,,0.16340559720993042,,,,
43,,,,9811,,,,,,,,,29.97242546081543,14.445700645446777,0.05801403522491455,0.34692811965942383
43,0.020000023767352104,,,9811,81.91517639160156,,-56.23640823364258,,-2.5998458862304688,,0.1631871610879898,,,,,
,,,8.200116566402692e-06,9812,,,,,,,,,,,,
44,,0.019999999552965164,,9819,,81.984130859375,,-56.259220123291016,,-2.599750518798828,,0.1651163399219513,,,,
44,,0.019999999552965164,,9839,,81.99642944335938,,-56.27136993408203,,-2.6032638549804688,,0.16209213435649872,,,,
44,,0.019999999552965164,,9859,,82.0228500366211,,-56.29007339477539,,-2.6053552627563477,,0.16090291738510132,,,,
44,,0.019999999552965164,,9879,,81.96647644042969,,-56.25130081176758,,-2.6056575775146484,,0.1586979627609253,,,,
44,,0.019999999552965164,,9899,,81.98563385009766,,-56.25841522216797,,-2.601436138153076,,0.1634448915719986,,,,
44,,0.019999999552965164,,9919,,81.98680114746094,,-56.261383056640625,,-2.6059718132019043,,0.15899190306663513,,,,
44,,0.019999999552965164,,9939,,81.96598052978516,,-56.25190734863281,,-2.5974297523498535,,0.1669279783964157,,,,
44,,0.019999999552965164,,9959,,81.96859741210938,,-56.250244140625,,-2.5974364280700684,,0.16694028675556183,,,,
44,,0.019999999552965164,,9979,,82.00141906738281,,-56.26959991455078,,-2.6051793098449707,,0.16024114191532135,,,,
44,,0.019999999552965164,,9999,,81.92635345458984,,-56.25523376464844,,-2.603318452835083,,0.160313218832016,,,,
44,,0.019999999552965164,,10019,,81.98165893554688,,-56.251251220703125,,-2.602367401123047,,0.16229094564914703,,,,
44,,,,10034,,,,,,,,,29.97916603088379,14.438434600830078,0.05920340120792389,0.3479721248149872
44,0.020000023767352104,,,10034,81.98613739013672,,-56.259765625,,-2.601867437362671,,0.1630508154630661,,,,,
,,,4.100058283201346e-06,10035,,,,,,,,,,,,
45,,0.019999999552965164,,10039,,81.97293090820312,,-56.24277877807617,,-2.6033759117126465,,0.16093826293945312,,,,
45,,0.019999999552965164,,10059,,81.98367309570312,,-56.24308395385742,,-2.6064505577087402,,0.15808437764644623,,,,
45,,0.019999999552965164,,10079,,81.96748352050781,,-56.23133850097656,,-2.598025321960449,,0.16595087945461273,,,,
45,,0.019999999552965164,,10099,,81.99179077148438,,-56.250144958496094,,-2.599661350250244,,0.16517724096775055,,,,
45,,0.019999999552965164,,10119,,81.99108123779297,,-56.259117126464844,,-2.6003808975219727,,0.16462290287017822,,,,
45,,0.019999999552965164,,10139,,81.96708679199219,,-56.238643646240234,,-2.603135824203491,,0.1609787940979004,,,,
45,,0.019999999552965164,,10159,,81.9897689819336,,-56.249942779541016,,-2.6033291816711426,,0.16146500408649445,,,,
45,,0.019999999552965164,,10179,,81.96819305419922,,-56.23340606689453,,-2.601975440979004,,0.16205628216266632,,,,
45,,0.019999999552965164,,10199,,81.99592590332031,,-56.25725173950195,,-2.604252815246582,,0.16081073880195618,,,,
45,,0.019999999552965164,,10219,,82.06591033935547,,-56.33298110961914,,-2.605865001678467,,0.16211293637752533,,,,
45,,0.019999999552965164,,10239,,82.04871368408203,,-56.32516098022461,,-2.6044321060180664,,0.16304534673690796,,,,
45,,,,10257,,,,,,,,,29.94390106201172,14.434115409851074,0.05981049686670303,0.348492830991745
45,0.020000023767352104,,,10257,81.99809265136719,,-56.266807556152344,,-2.602618932723999,,0.16268092393875122,,,,,
,,,4.100058283201346e-06,10258,,,,,,,,,,,,
46,,0.019999999552965164,,10259,,82.0509262084961,,-56.32440948486328,,-2.6068663597106934,,0.16064031422138214,,,,
46,,0.019999999552965164,,10279,,82.04281616210938,,-56.31719970703125,,-2.6071290969848633,,0.16007103025913239,,,,
46,,0.019999999552965164,,10299,,82.0531997680664,,-56.32566833496094,,-2.5991477966308594,,0.1684294492006302,,,,
46,,0.019999999552965164,,10319,,82.04432678222656,,-56.32032775878906,,-2.6092400550842285,,0.15805310010910034,,,,
46,,0.019999999552965164,,10339,,82.06307983398438,,-56.329551696777344,,-2.6071572303771973,,0.1606951504945755,,,,
46,,0.019999999552965164,,10359,,82.04649353027344,,-56.31901168823242,,-2.6075291633605957,,0.15978078544139862,,,,
46,,0.019999999552965164,,10379,,82.0485610961914,,-56.32102966308594,,-2.6079044342041016,,0.15948745608329773,,,,
46,,0.019999999552965164,,10399,,82.02103424072266,,-56.30353546142578,,-2.6071743965148926,,0.15931686758995056,,,,
46,,0.019999999552965164,,10419,,82.11163330078125,,-56.34931182861328,,-2.605670928955078,,0.16354800760746002,,,,
46,,0.019999999552965164,,10439,,82.10881042480469,,-56.34764862060547,,-2.6058387756347656,,0.16329030692577362,,,,
46,,0.019999999552965164,,10459,,82.09373474121094,,-56.339080810546875,,-2.6052889823913574,,0.16336721181869507,,,,
46,,0.019999999552965164,,10479,,82.07917022705078,,-56.32264709472656,,-2.6027374267578125,,0.16529898345470428,,,,
46,,,,10480,,,,,,,,,29.9676570892334,14.435336112976074,0.05951550230383873,0.3482222259044647
46,0.020000023767352104,,,10480,82.0678482055664,,-56.329315185546875,,-2.60530161857605,,0.1626419574022293,,,,,
,,,4.100058283201346e-06,10481,,,,,,,,,,,,
47,,0.019999999552965164,,10499,,82.10240936279297,,-56.34260940551758,,-2.6055049896240234,,0.1633952260017395,,,,
47,,0.019999999552965164,,10519,,82.09600830078125,,-56.33635711669922,,-2.6051220893859863,,0.16352510452270508,,,,
47,,0.019999999552965164,,10539,,82.095703125,,-56.33847427368164,,-2.6111018657684326,,0.15758156776428223,,,,
47,,0.019999999552965164,,10559,,82.1242904663086,,-56.35783386230469,,-2.607797622680664,,0.1618446409702301,,,,
47,,0.019999999552965164,,10579,,82.1158218383789,,-56.34754943847656,,-2.6076602935791016,,0.16160692274570465,,,,
47,,0.019999999552965164,,10599,,82.10578918457031,,-56.350372314453125,,-2.6047115325927734,,0.1644115000963211,,,,
47,,0.019999999552965164,,10619,,82.11163330078125,,-56.407901763916016,,-2.6095614433288574,,0.16082900762557983,,,,
47,,0.019999999552965164,,10639,,82.10271453857422,,-56.405784606933594,,-2.608126163482666,,0.16204379498958588,,,,
47,,0.019999999552965164,,10659,,82.07881164550781,,-56.38718032836914,,-2.6166322231292725,,0.15268759429454803,,,,
47,,0.019999999552965164,,10679,,82.11259460449219,,-56.4107780456543,,-2.607306957244873,,0.16316044330596924,,,,
47,,0.019999999552965164,,10699,,82.10820770263672,,-56.41027069091797,,-2.610107898712158,,0.1602616310119629,,,,
47,,,,10703,,,,,,,,,29.94281768798828,14.439501762390137,0.06002013012766838,0.3488101065158844
47,0.020000023767352104,,,10703,82.09972381591797,,-56.368682861328125,,-2.6068105697631836,,0.16255824267864227,,,,,
,,,4.100058283201346e-06,10704,,,,,,,,,,,,
48,,0.019999999552965164,,10719,,82.1104736328125,,-56.4124870300293,,-2.6105809211730957,,0.15987811982631683,,,,
48,,0.019999999552965164,,10739,,82.11576843261719,,-56.41632080078125,,-2.615797758102417,,0.15484407544136047,,,,
48,,0.019999999552965164,,10759,,82.0771484375,,-56.38783645629883,,-2.606569290161133,,0.1627303510904312,,,,
48,,0.019999999552965164,,10779,,82.11138916015625,,-56.41027069091797,,-2.6050875186920166,,0.1653456836938858,,,,
48,,0.019999999552965164,,10799,,82.11299896240234,,-56.411678314208984,,-2.609865427017212,,0.1606280505657196,,,,
48,,0.019999999552965164,,10819,,82.12655639648438,,-56.45796585083008,,-2.6074652671813965,,0.16422516107559204,,,,
48,,0.019999999552965164,,10839,,82.12862396240234,,-56.46608352661133,,-2.6075210571289062,,0.16437309980392456,,,,
48,,0.019999999552965164,,10859,,82.12096405029297,,-56.449493408203125,,-2.606825828552246,,0.16458317637443542,,,,
48,,0.019999999552965164,,10879,,82.14501190185547,,-56.4588737487793,,-2.6126232147216797,,0.1594543606042862,,,,
48,,0.019999999552965164,,10899,,82.12812805175781,,-56.4572639465332,,-2.609285354614258,,0.16242241859436035,,,,
48,,0.019999999552965164,,10919,,82.12242126464844,,-56.45801544189453,,-2.614225149154663,,0.1573835164308548,,,,
48,,,,10926,,,,,,,,,29.960966110229492,14.437469482421875,0.05983935669064522,0.3485889136791229
48,0.020000023767352104,,,10926,82.11641693115234,,-56.43421936035156,,-2.608534812927246,,0.16247689723968506,,,,,
,,,4.100058283201346e-06,10927,,,,,,,,,,,,
49,,0.019999999552965164,,10939,,82.14456176757812,,-56.466888427734375,,-2.6069798469543457,,0.16524916887283325,,,,
49,,0.019999999552965164,,10959,,82.15332794189453,,-56.47611618041992,,-2.6098785400390625,,0.1627103090286255,,,,
49,,0.019999999552965164,,10979,,82.12015533447266,,-56.453426361083984,,-2.611365795135498,,0.16010572016239166,,,,
49,,0.019999999552965164,,10999,,82.11833953857422,,-56.449344635009766,,-2.610044479370117,,0.1613091379404068,,,,
49,,0.019999999552965164,,11019,,82.18746185302734,,-56.428619384765625,,-2.6143417358398438,,0.15797968208789825,,,,
49,,0.019999999552965164,,11039,,82.20455169677734,,-56.45065689086914,,-2.609550952911377,,0.16355320811271667,,,,
49,,0.019999999552965164,,11059,,82.1908950805664,,-56.42574691772461,,-2.6150074005126953,,0.15732549130916595,,,,
49,,0.019999999552965164,,11079,,82.18680572509766,,-56.42918014526367,,-2.6086699962615967,,0.16364963352680206,,,,
49,,0.019999999552965164,,11099,,82.19921112060547,,-56.43926239013672,,-2.6158761978149414,,0.15689335763454437,,,,
49,,0.019999999552965164,,11119,,82.20586395263672,,-56.44032287597656,,-2.6079812049865723,,0.16494253277778625,,,,
49,,0.019999999552965164,,11139,,82.20597076416016,,-56.44491195678711,,-2.609166145324707,,0.1638515144586563,,,,
49,,,,11149,,,,,,,,,29.959257125854492,14.43767261505127,0.05994977802038193,0.34870320558547974
49,0.020000023767352104,,,11149,82.16600799560547,,-56.438880920410156,,-2.6096231937408447,,0.16247405111789703,,,,,
,,,2.050029141600673e-06,11150,,,,,,,,,,,,
50,,0.019999999552965164,,11159,,82.18120574951172,,-56.426151275634766,,-2.607273578643799,,0.16487351059913635,,,,
50,,0.019999999552965164,,11179,,82.2164077758789,,-56.447330474853516,,-2.607539176940918,,0.16573545336723328,,,,
50,,0.019999999552965164,,11199,,82.1748046875,,-56.4264030456543,,-2.6087069511413574,,0.16331690549850464,,,,
50,,0.019999999552965164,,11219,,82.04931640625,,-56.39625549316406,,-2.6118860244750977,,0.15702548623085022,,,,
50,,0.019999999552965164,,11239,,82.07840728759766,,-56.40880584716797,,-2.6089391708374023,,0.16080491244792938,,,,
50,,0.019999999552965164,,11259,,82.07518005371094,,-56.40986633300781,,-2.6067252159118652,,0.1629757583141327,,,,
50,,0.019999999552965164,,11279,,82.06661224365234,,-56.40487289428711,,-2.6100101470947266,,0.15941932797431946,,,,
50,,0.019999999552965164,,11299,,81.98483276367188,,-56.38193130493164,,-2.6073248386383057,,0.16001033782958984,,,,
50,,0.019999999552965164,,11319,,82.06510162353516,,-56.40689468383789,,-2.611884117126465,,0.15755562484264374,,,,
50,,0.019999999552965164,,11339,,82.04966735839844,,-56.39373016357422,,-2.6096954345703125,,0.15917237102985382,,,,
50,,0.019999999552965164,,11359,,82.05864715576172,,-56.40089416503906,,-2.6082773208618164,,0.16091345250606537,,,,
50,,,,11372,,,,,,,,,29.953298568725586,14.438282012939453,0.059815485030412674,0.3485810458660126
50,0.020000023767352104,,,11372,82.08770751953125,,-56.40687942504883,,-2.60762882232666,,0.16226276755332947,,,,,
,,,2.050029141600673e-06,11373,,,,,,,,,,,,
51,,0.019999999552965164,,11379,,82.05592346191406,,-56.394588470458984,,-2.612246513366699,,0.15676359832286835,,,,
51,,0.019999999552965164,,11399,,82.04210662841797,,-56.38349914550781,,-2.6070828437805176,,0.16142912209033966,,,,
51,,0.019999999552965164,,11419,,82.09468841552734,,-56.40911102294922,,-2.608651638031006,,0.16142432391643524,,,,
51,,0.019999999552965164,,11439,,82.1143569946289,,-56.41238784790039,,-2.6125354766845703,,0.15799933671951294,,,,
51,,0.019999999552965164,,11459,,82.11547088623047,,-56.413299560546875,,-2.6103861331939697,,0.16018930077552795,,,,
51,,0.019999999552965164,,11479,,82.14042663574219,,-56.43094253540039,,-2.6072962284088135,,0.1641310304403305,,,,
51,,0.019999999552965164,,11499,,82.10306549072266,,-56.409061431884766,,-2.605299949645996,,0.1649423986673355,,,,
51,,0.019999999552965164,,11519,,82.14818572998047,,-56.434268951416016,,-2.6085376739501953,,0.16311149299144745,,,,
51,,0.019999999552965164,,11539,,82.0995864868164,,-56.405784606933594,,-2.6077609062194824,,0.16234637796878815,,,,
51,,0.019999999552965164,,11559,,82.1207046508789,,-56.41394805908203,,-2.6036696434020996,,0.16702355444431305,,,,
51,,0.019999999552965164,,11579,,82.12399291992188,,-56.419246673583984,,-2.6104533672332764,,0.16041138768196106,,,,
51,,,,11595,,,,,,,,,29.960691452026367,14.435538291931152,0.06008584052324295,0.34879666566848755
